order_date,Daily_Revenue,Daily_COGS,Total_Units_Sold,Total_Orders,Active_Promos,N_Active_Promos,Day_of_Week,Month,Quarter,Year,Day_of_Year,Is_Weekend,Is_Month_End,Is_Quarter_End,Is_Public_Holiday,Is_Mega_Sale,Total_Sessions,Avg_Bounce_Rate,Avg_Session_Dur,Revenue_Lag_1D,COGS_Lag_1D,Revenue_Lag_7D,COGS_Lag_7D,Revenue_Lag_30D,COGS_Lag_30D,Revenue_Lag_365D,COGS_Lag_365D,Revenue_Rolling_7D,Sessions_Rolling_7D,Revenue_Rolling_30D,Sessions_Rolling_30D,Daily_Returns,Return_Rate
2016-09-29,4364808.45,4353570.657815846,1018,206,223,1,3,9,3,2016,273,0,0,0,0,0,18850.0,0.00431,106.4,6454350.5,6452798.9239374,3014505.02,3123236.8079587515,12636679.65,10162347.999625249,4991051.07,4873601.779341712,4675610.3842857145,19784.85714285714,4479897.597,21325.666666666668,38.0,0.0373
2016-09-30,4098646.06,3816832.156014185,939,189,182,1,4,9,3,2016,274,0,1,1,0,0,19952.0,0.00522,140.0,4364808.45,4353570.657815846,3159481.2,3222753.510880841,11554151.2,9313751.97764172,4737527.26,4386393.816953384,4868510.874285715,19666.428571428572,4204168.557,21027.066666666666,20.0,0.0213
2016-10-01,3811604.9899999998,3485492.3991984637,863,167,141,1,5,10,4,2016,275,1,0,0,0,0,15690.0,0.00401,235.6,4098646.06,3816832.156014185,2880157.29,2750402.325323655,11223109.27,9214735.378653457,1934351.49,1589484.1682200204,5002677.282857142,19772.285714285714,3955651.7189999996,20780.7,40.0,0.0463
2016-10-02,2392124.42,1815878.9566886455,381,76,0,0,6,10,4,2016,276,1,0,0,0,0,16303.0,0.0057,178.6,3811604.9899999998,3485492.3991984637,4810885.16,4785225.993598075,2056040.21,2075206.7910539594,3736630.0,2988486.609735761,5135741.24,19205.0,3708601.5763333333,20582.366666666665,20.0,0.0525
2016-10-03,2426150.23,1993414.0215460642,376,82,0,0,0,10,4,2016,277,0,0,0,0,0,16160.0,0.00368,255.4,2392124.42,1815878.9566886455,5437394.41,5350396.586969068,2173636.22,2167563.631515901,3157803.13,2602108.5758658596,4790203.991428572,18747.714285714286,3719804.3833333333,20298.933333333334,23.0,0.0612
2016-10-04,3296610.65,2720519.1324352026,506,107,0,0,1,10,4,2016,278,0,0,0,0,0,18099.0,0.00427,270.3,2426150.23,1993414.0215460642,6972499.11,7129503.097894822,2396223.71,2403470.7444402804,4309344.04,3513438.6740984144,4360026.2514285715,18263.285714285714,3728221.517,20176.5,20.0,0.0395
2016-10-05,3254347.85,2589977.327436316,479,102,0,0,2,10,4,2016,279,0,0,0,0,0,17094.0,0.00382,152.1,3296610.65,2720519.1324352026,6454350.5,6452798.9239374,3196672.4,3119422.6535228435,3665615.52,2934361.610162136,3834899.3285714285,17982.571428571428,3758234.4149999996,20140.266666666666,24.0,0.0501
2016-10-06,2695658.12,2279983.4870260893,440,91,0,0,3,10,4,2016,280,0,0,0,0,0,16480.0,0.0044,200.4,3254347.85,2589977.327436316,4364808.45,4353570.657815846,3717081.06,3736033.3601875445,2956691.04,2408525.193443894,3377756.0928571434,17449.714285714286,3760156.93,19860.533333333333,3.0,0.0068
2016-10-07,2844187.71,2182334.8211044483,489,93,0,0,4,10,4,2016,281,0,0,0,0,0,18947.0,0.00375,130.4,2695658.12,2279983.4870260893,4098646.06,3816832.156014185,2189514.37,2220757.691234713,2923703.14,2363795.4416764784,3139306.0457142857,17111.14285714286,3726109.498666667,19813.566666666666,6.0,0.0123
2016-10-08,2804901.25,2313809.8990097903,460,106,0,0,5,10,4,2016,282,1,0,0,0,0,16749.0,0.00569,119.7,2844187.71,2182334.8211044483,3811604.9899999998,3485492.3991984637,2191607.1,2214284.9037816836,3103237.41,2531580.47232507,2960097.71,16967.571428571428,3747931.9433333334,19676.2,17.0,0.037
2016-10-09,3136251.96,2417305.6664369535,534,104,0,0,6,10,4,2016,283,1,0,0,0,0,13627.0,0.00504,239.5,2804901.25,2313809.8990097903,2392124.42,1815878.9566886455,3115968.35,3008049.976193116,2943937.94,2347961.3336513485,2816282.89,17118.85714285714,3768375.0816666665,19509.166666666668,29.0,0.0543
2016-10-10,3924901.29,3101061.3427413558,656,130,0,0,0,10,4,2016,284,0,0,0,0,0,17553.0,0.00421,191.3,3136251.96,2417305.6664369535,2426150.23,1993414.0215460642,2601675.51,2630189.399307567,3030884.79,2340430.040104243,2922586.8242857144,16736.571428571428,3769051.2019999996,19268.4,17.0,0.0259
2016-10-11,4217346.67,3403662.7604677156,746,133,0,0,1,10,4,2016,285,0,0,0,0,0,15134.0,0.00351,194.3,3924901.29,3101061.3427413558,3296610.65,2720519.1324352026,3861162.13,3772433.7843357455,4672719.59,3837212.1011920106,3136694.118571428,16935.571428571428,3813158.728,19086.7,34.0,0.0456
2016-10-12,4255070.43,3285667.9387414763,758,146,0,0,2,10,4,2016,286,0,0,0,0,0,16384.0,0.00377,315.8,4217346.67,3403662.7604677156,3254347.85,2589977.327436316,4465825.35,4460625.47159485,4822196.7,3921395.309012831,3268227.8357142857,16512.0,3825031.5459999996,18892.566666666666,52.0,0.0686
2016-10-13,3116099.43,2501793.1391160083,479,99,0,0,3,10,4,2016,287,0,0,0,0,0,16117.0,0.00541,258.5,4255070.43,3285667.9387414763,2695658.12,2279983.4870260893,4492713.1,4503474.494554235,3053049.21,2400220.6949680024,3411188.2042857143,16410.571428571428,3818006.3819999998,18745.7,14.0,0.0292
2016-10-14,3321268.33,2558308.655117401,616,118,0,0,4,10,4,2016,288,0,0,0,0,0,15800.0,0.00469,296.7,3116099.43,2501793.1391160083,2844187.71,2182334.8211044483,3532238.52,3509198.657465195,3546673.62,2767759.1392057613,3471251.248571429,16358.714285714286,3772119.259666667,18628.7,25.0,0.0406
2016-10-15,3466351.04,2688415.3759353478,564,107,0,0,5,10,4,2016,289,1,0,0,0,0,16332.0,0.00492,155.9,3321268.33,2558308.655117401,2804901.25,2313809.8990097903,3100469.22,3066699.7662827997,3385867.63,2642737.330582578,3539405.6228571427,15909.142857142857,3765086.92,18433.0,19.0,0.0337
2016-10-16,4071979.01,3153387.563672656,638,124,0,0,6,10,4,2016,290,1,0,0,0,0,16728.0,0.00462,289.6,3466351.04,2688415.3759353478,3136251.96,2417305.6664369535,3468999.83,3419084.925535373,3142591.36,2532607.453765043,3633898.4499999997,15849.57142857143,3777282.9806666668,18246.2,28.0,0.0439
2016-10-17,2669370.47,2168200.7420451706,585,116,0,0,0,10,4,2016,291,0,0,0,0,0,16976.0,0.00457,204.5,4071979.01,3153387.563672656,3924901.29,3101061.3427413558,3524018.33,3387865.3687176276,3791313.26,2992704.947402178,3767573.742857143,16292.57142857143,3797382.2866666666,18146.3,15.0,0.0256
2016-10-18,4169629.31,3369606.6879244456,830,164,0,0,1,10,4,2016,292,0,0,0,0,0,15801.0,0.00524,192.0,2669370.47,2168200.7420451706,4217346.67,3403662.7604677156,4097683.69,4040879.370414184,5354998.4799999995,4300237.356528423,3588212.197142857,16210.142857142857,3768894.0246666665,17995.966666666667,41.0,0.0494
2016-10-19,3854968.27,3105190.0486842263,650,128,0,0,2,10,4,2016,293,0,0,0,0,0,16470.0,0.00417,318.6,4169629.31,3369606.6879244456,4255070.43,3285667.9387414763,4511645.77,4472326.037034104,4801013.29,3777263.2637796467,3581395.4314285717,16305.42857142857,3771292.212,17780.566666666666,11.0,0.0169
2016-10-20,2572288.42,2047215.0166814472,507,105,0,0,3,10,4,2016,294,0,0,0,0,0,15730.0,0.00563,197.5,3854968.27,3105190.0486842263,3116099.43,2501793.1391160083,3907819.21,3838891.8631313154,3507227.23,2847629.502626809,3524237.9800000004,16317.714285714286,3749402.962,17677.5,43.0,0.0848
2016-10-21,3070594.14,2471986.6964267977,559,122,0,0,4,10,4,2016,295,0,0,0,0,0,18497.0,0.00398,135.0,2572288.42,2047215.0166814472,3321268.33,2558308.655117401,3652721.02,3741930.1326717283,3122255.31,2520882.7864588485,3446550.6928571425,16262.42857142857,3704885.269,17543.2,2.0,0.0036
2016-10-22,3570219.39,2901621.8236365803,570,110,0,0,5,10,4,2016,296,1,0,0,0,0,17596.0,0.00424,190.1,3070594.14,2471986.6964267977,3466351.04,2688415.3759353478,3014505.02,3123236.8079587515,3937948.71,3275252.427925142,3410740.0942857144,16647.714285714286,3685481.0396666666,17465.566666666666,21.0,0.0368
2016-10-23,3170373.69,2493550.8613982773,546,113,0,0,6,10,4,2016,297,1,0,0,0,0,15290.0,0.00579,167.0,3570219.39,2901621.8236365803,4071979.01,3153387.563672656,3159481.2,3222753.510880841,3444954.61,2649220.290875815,3425578.43,16828.285714285714,3704004.852,17396.133333333335,5.0,0.0092
2016-10-24,4168789.44,3344755.696552076,722,142,0,0,0,10,4,2016,298,0,0,0,0,0,16565.0,0.00426,263.5,3170373.69,2493550.8613982773,2669370.47,2168200.7420451706,2880157.29,2750402.325323655,4055223.76,3331337.3995064697,3296777.6700000004,16622.85714285714,3704367.935,17265.433333333334,30.0,0.0416
2016-10-25,3818456.89,2914361.3726317813,753,154,0,0,1,10,4,2016,299,0,0,0,0,0,17226.0,0.00464,133.5,4168789.44,3344755.696552076,4169629.31,3369606.6879244456,4810885.16,4785225.993598075,5092759.35,4068970.733716997,3510980.38,16564.14285714286,3747322.3400000003,17162.233333333334,4.0,0.0053
2016-10-26,3950632.79,3116529.1856821445,678,145,0,0,2,10,4,2016,300,0,0,0,0,0,17265.0,0.00511,138.8,3818456.89,2914361.3726317813,3854968.27,3105190.0486842263,5437394.41,5350396.586969068,4618464.71,3748356.303745968,3460812.891428571,16767.714285714286,3714241.397666667,17086.3,27.0,0.0398
2016-10-27,3803941.19,3112830.1063817064,696,132,0,0,3,10,4,2016,301,0,0,0,0,0,16121.0,0.00442,220.9,3950632.79,3116529.1856821445,2572288.42,2047215.0166814472,6972499.11,7129503.097894822,6267761.6,4976696.927713577,3474479.251428571,16881.285714285714,3664682.677,17010.1,30.0,0.0431
2016-10-28,6587180.22,5414815.320932377,1365,265,0,0,4,10,4,2016,302,0,0,0,0,0,16013.0,0.00362,191.4,3803941.19,3112830.1063817064,3070594.14,2471986.6964267977,6454350.5,6452798.9239374,6795839.0,5522847.836232839,3650429.6471428573,16937.14285714286,3559064.0796666667,16878.666666666668,48.0,0.0352
2016-10-29,7112333.88,5747694.142113969,1342,248,0,0,5,10,4,2016,303,1,0,0,0,0,16178.0,0.004,258.1,6587180.22,5414815.320932377,3570219.39,2901621.8236365803,4364808.45,4353570.657815846,6704228.5,5453464.146759376,4152799.0871428573,16582.285714285714,3563491.737,16718.3,64.0,0.0477
2016-10-30,5538341.7299999995,4477836.561219316,1068,201,0,0,6,10,4,2016,304,1,0,0,0,0,14980.0,0.00522,260.3,7112333.88,5747694.142113969,3170373.69,2493550.8613982773,4098646.06,3816832.156014185,5125018.39,4168586.107794185,4658815.4428571435,16379.714285714286,3655075.918,16629.233333333334,36.0,0.0337
2016-10-31,5756379.11,4610611.931489853,1092,214,0,0,0,10,4,2016,305,0,1,0,0,0,14528.0,0.00447,200.6,5538341.7299999995,4477836.561219316,4168789.44,3344755.696552076,3811604.9899999998,3485492.3991984637,5293524.63,4276382.413445863,4997096.591428571,16335.42857142857,3703065.7736666664,16463.5,39.0,0.0357
2016-11-01,7147879.15,5690752.989286339,1350,258,0,0,1,11,4,2016,306,0,0,0,0,0,9921.0,0.00411,297.2,5756379.11,4610611.931489853,3818456.89,2914361.3726317813,2392124.42,1815878.9566886455,2317396.81,1940828.7167323115,5223895.115714286,16044.42857142857,3767891.577666667,16424.766666666666,59.0,0.0437
2016-11-02,1935857.1099999999,1599246.9754134791,265,58,0,0,2,11,4,2016,307,0,0,0,0,0,13377.0,0.00476,180.1,7147879.15,5690752.989286339,3950632.79,3116529.1856821445,2426150.23,1993414.0215460642,1873965.49,1455635.529206139,5699526.867142857,15000.857142857143,3926416.7353333333,16212.033333333333,3.0,0.0113
2016-11-03,1951137.61,1459893.63346895,371,70,0,0,3,11,4,2016,308,0,0,0,0,0,13217.0,0.00364,242.8,1935857.1099999999,1599246.9754134791,3803941.19,3112830.1063817064,3296610.65,2720519.1324352026,2328767.9,1983685.950968432,5411701.7700000005,14445.42857142857,3910073.6313333334,16119.266666666666,13.0,0.035
2016-11-04,2729843.1,2171375.158640744,510,97,0,0,4,11,4,2016,309,0,0,0,0,0,15480.0,0.00336,152.5,1951137.61,1459893.63346895,6587180.22,5414815.320932377,3254347.85,2589977.327436316,2381206.79,1945548.2479042306,5147015.544285715,14030.57142857143,3865224.53,15956.533333333333,21.0,0.0412
2016-11-05,2968677.01,2243120.4266159884,520,101,0,0,5,11,4,2016,310,1,0,0,0,0,12693.0,0.00526,188.3,2729843.1,2171375.158640744,7112333.88,5747694.142113969,2695658.12,2279983.4870260893,2691706.3,2189439.796733985,4595967.3842857145,13954.42857142857,3847741.0383333336,15902.733333333334,23.0,0.0442
2016-11-06,2760774.28,2251011.390764411,530,101,0,0,6,11,4,2016,311,1,0,0,0,0,14121.0,0.00322,101.3,2968677.01,2243120.4266159884,5538341.7299999995,4477836.561219316,2844187.71,2182334.8211044483,2299315.93,1917272.8545105616,4004016.402857143,13456.57142857143,3856841.6679999996,15776.5,6.0,0.0113
2016-11-07,3546656.99,2781083.590577087,679,131,0,0,0,11,4,2016,312,0,0,0,0,0,14412.0,0.00325,225.5,2760774.28,2251011.390764411,5756379.11,4610611.931489853,2804901.25,2313809.8990097903,3854360.46,3172510.2951357015,3607221.052857143,13333.857142857143,3854061.220333333,15615.633333333333,43.0,0.0633
2016-11-08,2763947.33,2167567.482495051,527,106,0,0,1,11,4,2016,313,0,0,0,0,0,15021.0,0.00332,142.2,3546656.99,2781083.590577087,7147879.15,5690752.989286339,3136251.96,2417305.6664369535,2991556.86,2402658.909894456,3291546.464285714,13317.285714285714,3878786.4116666666,15537.733333333334,27.0,0.0512
2016-11-09,2910156.09,2280118.020986828,550,109,0,0,2,11,4,2016,314,0,0,0,0,0,14051.0,0.00434,221.4,2763947.33,2167567.482495051,1935857.1099999999,1599246.9754134791,3924901.29,3101061.3427413558,3114835.69,2518600.862224792,2665270.4899999998,14045.857142857143,3866376.2573333336,15584.2,2.0,0.0036
2016-11-10,3220611.92,2589301.8602290177,530,108,0,0,3,11,4,2016,315,0,0,0,0,0,12300.0,0.00443,153.5,2910156.09,2280118.020986828,1951137.61,1459893.63346895,4217346.67,3403662.7604677156,2640458.53,2191986.2830835017,2804456.0585714285,14142.142857142857,3832551.4173333333,15467.466666666667,23.0,0.0434
2016-11-11,2859396.9699999997,2323024.2794834613,565,104,0,0,4,11,4,2016,316,0,0,0,0,1,14481.0,0.00334,318.5,3220611.92,2589301.8602290177,2729843.1,2171375.158640744,4255070.43,3285667.9387414763,3660106.7600000002,2876011.01249344,2985809.531428572,14011.142857142857,3799326.9256666666,15373.0,21.0,0.0372
2016-11-12,3759417.45,2986935.069032597,713,137,0,0,5,11,4,2016,317,1,0,0,0,0,13921.0,0.0044,257.7,2859396.9699999997,2323024.2794834613,2968677.01,2243120.4266159884,3116099.43,2501793.1391160083,2794677.35,2238692.447507799,3004317.227142857,13868.42857142857,3752804.477,15309.566666666668,30.0,0.0421
2016-11-13,3697696.7,2955097.2616082323,712,130,0,0,6,11,4,2016,318,1,0,0,0,0,14357.0,0.00438,102.8,3759417.45,2986935.069032597,2760774.28,2251011.390764411,3321268.33,2558308.655117401,3934675.83,3080500.718305232,3117280.147142857,14043.857142857143,3774248.411,15236.366666666667,30.0,0.0421
2016-11-14,4895519.4,3909222.5614813063,957,194,0,0,0,11,4,2016,319,0,0,0,0,0,15703.0,0.00511,311.7,3697696.7,2955097.2616082323,3546656.99,2781083.590577087,3466351.04,2688415.3759353478,3974466.2600000002,3223411.4156715577,3251126.207142857,14077.57142857143,3786796.0233333334,15188.266666666666,55.0,0.0575
2016-11-15,3711349.2,2983902.1339221126,674,142,0,0,1,11,4,2016,320,0,0,0,0,0,16722.0,0.00413,178.0,4895519.4,3909222.5614813063,2763947.33,2167567.482495051,4071979.01,3153387.563672656,3929897.94,3204429.9021770204,3443820.8371428573,14262.0,3834434.9686666667,15167.3,22.0,0.0326
2016-11-16,2554852.35,2093140.3385753927,565,113,0,0,2,11,4,2016,321,0,0,0,0,0,14954.0,0.00381,282.0,3711349.2,2983902.1339221126,2910156.09,2280118.020986828,2669370.47,2168200.7420451706,2735962.37,2167663.2329007196,3579163.9614285715,14505.0,3822413.975,15167.1,23.0,0.0407
2016-11-17,3039907.37,2470467.126710791,594,107,0,0,3,11,4,2016,322,0,0,0,0,0,13839.0,0.00365,109.5,2554852.35,2093140.3385753927,3220611.92,2589301.8602290177,4169629.31,3369606.6879244456,2850400.6,2613784.028722236,3528406.2842857144,14634.0,3818596.7043333338,15099.7,33.0,0.0556
2016-11-18,2433553.3,2190037.046223664,645,126,53,1,4,11,4,2016,323,0,0,0,0,0,14924.0,0.00428,128.9,3039907.37,2470467.126710791,2859396.9699999997,2323024.2794834613,3854968.27,3105190.0486842263,2271175.96,2282929.6086322726,3502591.3485714286,14853.857142857143,3780939.3063333333,15034.3,31.0,0.0481
2016-11-19,2352528.42,2490206.72535535,606,121,98,1,5,11,4,2016,324,1,0,0,0,0,16193.0,0.00558,203.9,2433553.3,2190037.046223664,3759417.45,2986935.069032597,2572288.42,2047215.0166814472,2667029.31,2941277.675156641,3441756.5385714285,14917.142857142857,3733558.807333334,14982.766666666666,34.0,0.0561
2016-11-20,1841755.05,1901444.9954837821,576,109,91,1,6,11,4,2016,325,1,0,0,0,0,13513.0,0.00516,116.9,2352528.42,2490206.72535535,3697696.7,2955097.2616082323,3070594.14,2471986.6964267977,1693352.27,2127144.4415031103,3240772.3914285717,15241.714285714286,3726233.474,14998.2,12.0,0.0208
2016-11-21,2134551.62,2272992.800054711,601,114,97,1,0,11,4,2016,326,0,0,0,0,0,16673.0,0.00532,175.6,1841755.05,1901444.9954837821,4895519.4,3909222.5614813063,3570219.39,2901621.8236365803,2307067.77,2977952.5939181196,2975637.8700000006,15121.142857142857,3685272.1710000006,14832.066666666668,13.0,0.0216
2016-11-22,2214293.36,2832959.2413556557,639,118,136,1,1,11,4,2016,327,0,0,0,0,0,13636.0,0.00456,223.3,2134551.62,2272992.800054711,3711349.2,2983902.1339221126,3170373.69,2493550.8613982773,1761661.98,2224432.731361716,2581213.901428572,15259.714285714286,3637416.5786666665,14801.3,28.0,0.0438
2016-11-23,1355213.92,1607042.4759503743,461,91,102,1,2,11,4,2016,328,0,0,0,0,0,14106.0,0.00468,195.8,2214293.36,2832959.2413556557,2554852.35,2093140.3385753927,4168789.44,3344755.696552076,1557537.8599999999,1972462.257655188,2367348.7814285713,14818.857142857143,3605547.2343333336,14746.166666666666,17.0,0.0369
2016-11-24,1270221.5,1636607.9808420422,425,85,98,1,3,11,4,2016,329,0,0,0,0,1,15361.0,0.00435,309.2,1355213.92,1607042.4759503743,3039907.37,2470467.126710791,3818456.89,2914361.3726317813,1414695.27,1830627.0411987288,2195971.862857143,14697.714285714286,3511761.383666666,14664.2,3.0,0.0071
2016-11-25,2408046.13,3036050.1942589823,818,162,188,1,4,11,4,2016,330,0,0,0,0,0,11287.0,0.00397,307.9,1270221.5,1636607.9808420422,2433553.3,2190037.046223664,3950632.79,3116529.1856821445,2445256.54,3082749.0373573494,1943159.5957142857,14915.142857142857,3426820.2039999994,14602.033333333333,25.0,0.0306
2016-11-26,2568904.32,3172428.825666529,898,165,197,1,5,11,4,2016,331,1,0,0,0,0,12882.0,0.00364,247.6,2408046.13,3036050.1942589823,2352528.42,2490206.72535535,3803941.19,3112830.1063817064,3679801.77,4486277.133911254,1939515.7142857143,14395.57142857143,3375400.648666667,14402.766666666666,23.0,0.0256
2016-11-27,3931391.52,4888019.979428567,1496,283,336,1,6,11,4,2016,332,1,0,0,0,0,13309.0,0.0042,174.3,2568904.32,3172428.825666529,1841755.05,1901444.9954837821,6587180.22,5414815.320932377,3767352.84,4871524.151015985,1970426.557142857,13922.57142857143,3334232.753,14294.8,64.0,0.0428
2016-11-28,3923853.2,4857860.881913201,1430,263,312,1,0,11,4,2016,333,0,0,0,0,0,12901.0,0.00383,306.6,3931391.52,4888019.979428567,2134551.62,2272992.800054711,7112333.88,5747694.142113969,3418556.35,4206682.507664496,2268946.052857143,13893.42857142857,3245706.463,14204.666666666666,50.0,0.035
2016-11-29,3501049.7800000003,4407499.599966642,1297,235,278,1,1,11,4,2016,334,0,0,0,0,0,14112.0,0.00549,286.5,3923853.2,4857860.881913201,2214293.36,2832959.2413556557,5538341.7299999995,4477836.561219316,3079976.12,3894656.744568829,2524560.564285714,13354.57142857143,3139423.7736666664,14095.433333333332,47.0,0.0362
2016-11-30,2761386.25,3531399.8014914123,1004,192,225,1,2,11,4,2016,335,0,1,0,0,0,14123.0,0.00495,289.5,3501049.7800000003,4407499.599966642,1355213.92,1607042.4759503743,5756379.11,4610611.931489853,2299981.28,2908515.3727650116,2708382.91,13422.57142857143,3071514.0420000004,14066.5,59.0,0.0588
2016-12-01,1683953.69,2101754.1108414773,612,106,129,1,3,12,4,2016,336,0,0,0,0,0,17034.0,0.00354,116.7,2761386.25,3531399.8014914123,1270221.5,1636607.9808420422,7147879.15,5690752.989286339,612411.18,777685.6123762884,2909264.6714285715,13425.0,2971680.946666667,14053.0,13.0,0.0212
2016-12-02,624522.01,802171.9807101855,173,38,41,1,4,12,4,2016,337,0,0,0,0,0,17041.0,0.00527,241.9,1683953.69,2101754.1108414773,2408046.13,3036050.1942589823,1935857.1099999999,1599246.9754134791,1357766.9,1780588.810477952,2968369.27,13664.0,2789550.0979999998,14290.1,1.0,0.0058
2016-12-03,988428.16,1138774.7677813515,270,62,66,1,5,12,4,2016,338,1,0,0,0,0,16495.0,0.00478,257.6,624522.01,802171.9807101855,2568904.32,3172428.825666529,1951137.61,1459893.63346895,1494607.1,1876083.7679009438,2713580.11,14486.0,2745838.9280000003,14412.233333333334,0.0,0.0
2016-12-04,1644563.83,2027113.3484120548,534,98,114,1,6,12,4,2016,339,1,0,0,0,0,18203.0,0.00453,247.7,988428.16,1138774.7677813515,3931391.52,4888019.979428567,2729843.1,2171375.158640744,1717516.5999999999,2152073.374172968,2487797.8014285713,15002.142857142857,2713748.613,14521.5,22.0,0.0412
2016-12-05,1522083.76,1920855.9188246394,526,101,118,1,0,12,4,2016,340,0,0,0,0,0,14288.0,0.0046,207.4,1644563.83,2027113.3484120548,3923853.2,4857860.881913201,2968677.01,2243120.4266159884,1369305.02,1707158.1103921807,2161108.1314285714,15701.285714285714,2677572.637333333,14612.266666666666,7.0,0.0133
2016-12-06,1921624.93,2314486.412865918,729,141,171,1,1,12,4,2016,341,0,0,0,0,0,16069.0,0.00344,198.8,1522083.76,1920855.9188246394,3501049.7800000003,4407499.599966642,2760774.28,2251011.390764411,1596143.15,2094378.572580792,1817998.2114285715,15899.42857142857,2629352.8623333336,14665.433333333332,18.0,0.0247
2016-12-07,1691330.44,2090235.8106023713,627,121,141,1,2,12,4,2016,342,0,0,0,0,0,16032.0,0.00474,204.0,1921624.93,2314486.412865918,2761386.25,3531399.8014914123,3546656.99,2781083.590577087,1907514.48,2296079.3148419587,1592366.0899999999,16179.0,2601381.217333333,14730.366666666667,10.0,0.0159
2016-12-08,1456439.6500000001,1886373.7183151674,571,100,129,1,3,12,4,2016,343,0,0,0,0,0,18023.0,0.00476,247.8,1691330.44,2090235.8106023713,1683953.69,2101754.1108414773,2763947.33,2167567.482495051,1244283.35,1588383.3888926904,1439500.9742857143,16451.714285714286,2539536.9990000003,14784.366666666667,29.0,0.0508
2016-12-09,1994255.92,2532132.9331196235,692,125,151,1,4,12,4,2016,344,0,0,0,0,0,17983.0,0.00516,296.0,1456439.6500000001,1886373.7183151674,624522.01,802171.9807101855,2910156.09,2280118.020986828,1633147.79,2167397.7768018413,1406998.9685714284,16593.0,2495953.4096666663,14884.433333333332,30.0,0.0434
2016-12-10,1995359.17,2434088.4425783316,742,128,157,1,5,12,4,2016,345,1,0,0,0,0,19218.0,0.00513,225.8,1994255.92,2532132.9331196235,988428.16,1138774.7677813515,3220611.92,2589301.8602290177,1461373.14,1749215.206828811,1602675.2414285713,16727.571428571428,2465423.404,15015.5,20.0,0.027
2016-12-11,2021239.38,2498820.221468507,782,134,166,1,6,12,4,2016,346,1,0,0,0,0,16676.0,0.00442,228.0,1995359.17,2434088.4425783316,1644563.83,2027113.3484120548,2859396.9699999997,2323024.2794834613,2096882.75,2562781.9845626764,1746522.5285714285,17116.571428571428,2424581.645666667,15246.1,50.0,0.0639
2016-12-12,2293088.4,2878909.152915354,970,172,214,1,0,12,4,2016,347,0,0,0,0,1,13350.0,0.00349,174.2,2021239.38,2498820.221468507,1522083.76,1920855.9188246394,3759417.45,2986935.069032597,2581741.19,3198175.96670073,1800333.3214285714,16898.428571428572,2396643.0593333333,15319.266666666666,33.0,0.034
2016-12-13,2719642.47,3416026.3165696557,1074,197,237,1,1,12,4,2016,348,0,0,0,0,0,15412.0,0.00536,114.1,2293088.4,2878909.152915354,1921624.93,2314486.412865918,3697696.7,2955097.2616082323,2441759.84,2949361.37089409,1910476.8414285716,16764.428571428572,2347765.4243333335,15300.233333333334,50.0,0.0466
2016-12-14,2069558.88,2624019.3927444094,863,147,172,1,2,12,4,2016,349,0,0,0,0,0,13095.0,0.0042,115.6,2719642.47,3416026.3165696557,1691330.44,2090235.8106023713,4895519.4,3909222.5614813063,2359406.05,2955570.150028993,2024479.347142857,16670.571428571428,2315163.6166666667,15335.4,12.0,0.0139
2016-12-15,2054831.13,2599872.316362955,718,141,164,1,3,12,4,2016,350,0,0,0,0,0,16207.0,0.00458,145.8,2069558.88,2624019.3927444094,1456439.6500000001,1886373.7183151674,3711349.2,2983902.1339221126,1533031.98,1970042.0013144114,2078511.9814285713,16251.0,2220964.9326666663,15248.466666666667,50.0,0.0696
2016-12-16,2046685.91,2572510.6516084243,677,132,155,1,4,12,4,2016,351,0,0,0,0,0,15939.0,0.00536,199.6,2054831.13,2599872.316362955,1994255.92,2532132.9331196235,2554852.35,2093140.3385753927,2017988.9,2493518.5369682894,2163996.4785714285,15991.57142857143,2165747.6636666665,15231.3,48.0,0.0709
2016-12-17,2329303.57,2944295.4315568665,868,175,203,1,5,12,4,2016,352,1,0,0,0,0,14917.0,0.0039,267.9,2046685.91,2572510.6516084243,1995359.17,2434088.4425783316,3039907.37,2470467.126710791,2215034.73,2786811.294452647,2171486.477142857,15699.57142857143,2148808.7823333335,15264.133333333333,32.0,0.0369
2016-12-18,2317470.59,2893656.280398856,892,170,205,1,6,12,4,2016,353,1,0,0,0,0,15169.0,0.00373,222.6,2329303.57,2944295.4315568665,2021239.38,2498820.221468507,2433553.3,2190037.046223664,2096788.3800000001,2745758.253983146,2219192.82,15085.142857142857,2125121.989,15300.066666666668,33.0,0.037
2016-12-19,2998594.42,3732270.9423192735,1274,227,279,1,0,12,4,2016,354,0,0,0,0,0,18344.0,0.00352,236.3,2317470.59,2893656.280398856,2293088.4,2878909.152915354,2352528.42,2490206.72535535,2754811.76,3543500.2142685656,2261511.564285714,14869.857142857143,2121252.5653333333,15308.233333333334,48.0,0.0377
2016-12-20,3051136.99,3776029.755416662,1343,254,307,1,1,12,4,2016,355,0,0,0,0,0,16681.0,0.00346,282.3,2998594.42,3732270.9423192735,2719642.47,3416026.3165696557,1841755.05,1901444.9954837821,3774948.91,4840906.208449875,2362298.1385714286,15583.285714285714,2142788.0986666665,15379.933333333332,83.0,0.0618
